ticker,date,open,high,low,close
BTC-USD,2015-12-26,455.76,457.49,405.76,417.27
BTC-USD,2015-12-27,416.51,424.01,408.88,422.82
BTC-USD,2015-12-28,423.34,429.77,418.48,422.28
BTC-USD,2015-12-29,422.1,432.98,420.63,432.98
BTC-USD,2015-12-30,433.3,434.39,422.08,426.62
BTC-USD,2015-12-31,425.88,432.92,418.73,430.57
BTC-USD,2016-01-01,430.72,436.25,427.52,434.33
BTC-USD,2016-01-02,434.62,436.06,431.87,433.44
BTC-USD,2016-01-03,433.58,433.74,424.71,430.01
BTC-USD,2016-01-04,430.06,434.52,429.08,433.09
BTC-USD,2016-01-05,433.07,434.18,429.68,431.96
BTC-USD,2016-01-06,431.86,431.86,426.34,429.11
BTC-USD,2016-01-07,430.01,458.77,429.08,458.05
BTC-USD,2016-01-08,457.54,462.93,447.94,453.23
BTC-USD,2016-01-09,453.38,454.64,446.89,447.61
BTC-USD,2016-01-10,448.24,448.31,440.35,447.99
BTC-USD,2016-01-11,448.7,450.66,443.86,448.43
BTC-USD,2016-01-12,448.18,448.18,435.69,435.69
BTC-USD,2016-01-13,434.67,435.19,424.44,432.37
BTC-USD,2016-01-14,432.29,433.32,427.85,430.31
BTC-USD,2016-01-15,430.26,430.26,364.33,364.33
BTC-USD,2016-01-16,365.07,390.56,354.91,387.54
BTC-USD,2016-01-17,387.15,390.96,380.09,382.3
BTC-USD,2016-01-18,381.73,388.1,376.67,387.17
BTC-USD,2016-01-19,387.03,387.73,378.97,380.15
BTC-USD,2016-01-20,379.74,425.27,376.6,420.23
BTC-USD,2016-01-21,419.63,422.88,406.3,410.26
BTC-USD,2016-01-22,409.75,410.41,375.28,382.49
BTC-USD,2016-01-23,382.43,394.54,381.98,387.49
BTC-USD,2016-01-24,388.1,405.48,387.51,402.97
BTC-USD,2016-01-25,402.32,402.32,388.55,391.73
BTC-USD,2016-01-26,392.0,397.77,390.58,392.15
BTC-USD,2016-01-27,392.44,396.84,391.78,394.97
BTC-USD,2016-01-28,395.15,395.5,379.73,380.29
BTC-USD,2016-01-29,380.11,384.38,365.45,379.47
BTC-USD,2016-01-30,378.86,380.92,376.49,378.26
BTC-USD,2016-01-31,378.29,380.35,367.83,368.77
BTC-USD,2016-02-01,369.35,378.07,367.96,373.06
BTC-USD,2016-02-02,372.92,375.88,372.92,374.45
BTC-USD,2016-02-03,374.65,374.95,368.05,369.95
BTC-USD,2016-02-04,370.17,391.61,369.99,389.59
BTC-USD,2016-02-05,388.9,391.09,385.57,386.55
BTC-USD,2016-02-06,386.59,386.63,372.39,376.52
BTC-USD,2016-02-07,376.51,380.87,374.9,376.62
BTC-USD,2016-02-08,376.76,379.88,373.33,373.45
BTC-USD,2016-02-09,373.42,377.25,372.9,376.03
BTC-USD,2016-02-10,376.15,385.48,375.78,381.65
BTC-USD,2016-02-11,382.11,383.13,376.4,379.65
BTC-USD,2016-02-12,379.69,384.95,379.6,384.26
BTC-USD,2016-02-13,384.64,391.86,384.64,391.86
BTC-USD,2016-02-14,392.93,407.23,392.93,407.23
BTC-USD,2016-02-15,407.57,410.38,397.75,400.18
BTC-USD,2016-02-16,401.43,408.95,401.43,407.49
BTC-USD,2016-02-17,407.66,421.17,406.78,416.32
BTC-USD,2016-02-18,416.57,426.0,415.64,422.37
BTC-USD,2016-02-19,422.73,423.1,417.6,420.79
BTC-USD,2016-02-20,421.6,441.98,421.6,437.16
BTC-USD,2016-02-21,437.77,448.05,429.08,438.8
BTC-USD,2016-02-22,438.99,439.05,432.92,437.75
BTC-USD,2016-02-23,438.26,439.86,417.82,420.74
BTC-USD,2016-02-24,420.96,425.55,413.91,424.95
BTC-USD,2016-02-25,425.04,427.72,420.42,424.54
BTC-USD,2016-02-26,424.63,432.15,421.62,432.15
BTC-USD,2016-02-27,432.84,434.23,428.1,432.52
BTC-USD,2016-02-28,432.57,435.68,423.82,433.5
BTC-USD,2016-02-29,433.44,441.51,431.69,437.7
BTC-USD,2016-03-01,437.92,439.65,432.32,435.12
BTC-USD,2016-03-02,435.13,435.92,423.99,423.99
BTC-USD,2016-03-03,423.91,425.37,419.41,421.65
BTC-USD,2016-03-04,421.84,425.18,410.94,410.94
BTC-USD,2016-03-05,410.78,411.26,394.04,400.57
BTC-USD,2016-03-06,400.52,411.91,395.78,407.71
BTC-USD,2016-03-07,407.76,415.92,406.31,414.32
BTC-USD,2016-03-08,414.46,416.24,411.09,413.97
BTC-USD,2016-03-09,413.89,416.03,411.61,414.86
BTC-USD,2016-03-10,414.74,417.51,413.25,417.13
BTC-USD,2016-03-11,417.24,423.93,417.01,421.69
BTC-USD,2016-03-12,421.61,421.8,410.09,411.62
BTC-USD,2016-03-13,411.65,416.6,411.64,414.07
BTC-USD,2016-03-14,414.2,416.68,414.2,416.44
BTC-USD,2016-03-15,416.39,418.13,414.98,416.83
BTC-USD,2016-03-16,416.89,417.69,415.91,417.01
BTC-USD,2016-03-17,417.89,421.0,417.89,420.62
BTC-USD,2016-03-18,420.55,420.55,406.14,409.55
BTC-USD,2016-03-19,409.27,410.98,407.23,410.44
BTC-USD,2016-03-20,410.4,414.62,410.4,413.76
BTC-USD,2016-03-21,413.42,413.42,410.38,413.31
BTC-USD,2016-03-22,413.13,418.38,412.53,418.09
BTC-USD,2016-03-23,418.16,419.27,417.36,418.04
BTC-USD,2016-03-24,418.42,418.68,415.49,416.39
BTC-USD,2016-03-25,416.51,418.08,415.56,417.18
BTC-USD,2016-03-26,417.36,418.99,416.26,417.95
BTC-USD,2016-03-27,418.14,428.8,417.71,426.77
BTC-USD,2016-03-28,426.55,426.86,423.29,424.23
BTC-USD,2016-03-29,424.3,426.2,412.68,416.52
BTC-USD,2016-03-30,416.83,416.83,412.5,414.82
BTC-USD,2016-03-31,415.26,418.37,415.26,416.73
BTC-USD,2016-04-01,416.76,418.17,415.83,417.96
BTC-USD,2016-04-02,418.42,422.08,418.42,420.87
BTC-USD,2016-04-03,421.17,421.58,419.7,420.9
BTC-USD,2016-04-04,421.3,422.34,419.6,421.44
BTC-USD,2016-04-05,421.02,424.26,420.61,424.03
BTC-USD,2016-04-06,424.28,424.53,422.73,423.41
BTC-USD,2016-04-07,423.62,423.66,420.52,422.74
BTC-USD,2016-04-08,422.91,425.36,419.64,420.35
BTC-USD,2016-04-09,420.81,420.89,416.52,419.41
BTC-USD,2016-04-10,419.59,422.43,419.26,421.56
BTC-USD,2016-04-11,421.87,422.74,420.53,422.48
BTC-USD,2016-04-12,422.84,427.28,422.84,425.19
BTC-USD,2016-04-13,425.63,426.66,422.92,423.73
BTC-USD,2016-04-14,423.93,425.37,423.01,424.28
BTC-USD,2016-04-15,424.43,429.93,424.43,429.71
BTC-USD,2016-04-16,429.58,432.62,428.98,430.57
BTC-USD,2016-04-17,430.64,431.37,426.08,427.4
BTC-USD,2016-04-18,427.61,429.27,427.09,428.59
BTC-USD,2016-04-19,428.7,436.02,428.1,435.51
BTC-USD,2016-04-20,435.32,443.05,434.41,441.39
BTC-USD,2016-04-21,441.42,450.55,440.95,449.42
BTC-USD,2016-04-22,449.69,449.81,444.15,445.74
BTC-USD,2016-04-23,445.86,450.28,444.33,450.28
BTC-USD,2016-04-24,450.56,460.15,448.93,458.55
BTC-USD,2016-04-25,459.12,466.62,453.59,461.43
BTC-USD,2016-04-26,461.65,467.96,461.62,466.09
BTC-USD,2016-04-27,466.26,467.08,444.13,444.69
BTC-USD,2016-04-28,445.04,449.55,436.65,449.01
BTC-USD,2016-04-29,449.41,455.38,446.02,455.1
BTC-USD,2016-04-30,455.18,455.59,447.7,448.32
BTC-USD,2016-05-01,448.48,452.48,447.93,451.88
BTC-USD,2016-05-02,451.93,452.45,441.78,444.67
BTC-USD,2016-05-03,444.73,451.1,442.62,450.3
BTC-USD,2016-05-04,450.18,450.38,445.63,446.72
BTC-USD,2016-05-05,446.71,448.51,445.88,447.98
BTC-USD,2016-05-06,447.94,461.38,447.07,459.6
BTC-USD,2016-05-07,459.64,460.67,457.32,458.54
BTC-USD,2016-05-08,458.43,459.42,455.98,458.55
BTC-USD,2016-05-09,458.21,462.48,456.53,460.48
BTC-USD,2016-05-10,460.52,461.93,448.95,450.89
BTC-USD,2016-05-11,450.86,454.58,450.86,452.73
BTC-USD,2016-05-12,452.45,454.95,449.25,454.77
BTC-USD,2016-05-13,454.85,457.05,453.45,455.67
BTC-USD,2016-05-14,455.82,456.84,454.79,455.67
BTC-USD,2016-05-15,455.76,458.69,455.46,457.57
BTC-USD,2016-05-16,457.59,458.2,452.95,454.16
BTC-USD,2016-05-17,454.01,455.07,453.61,453.78
BTC-USD,2016-05-18,453.69,456.0,453.3,454.62
BTC-USD,2016-05-19,454.52,454.63,438.71,438.71
BTC-USD,2016-05-20,437.79,444.05,437.39,442.68
BTC-USD,2016-05-21,442.97,443.78,441.71,443.19
BTC-USD,2016-05-22,443.22,443.43,439.04,439.32
BTC-USD,2016-05-23,439.35,444.35,438.82,444.15
BTC-USD,2016-05-24,444.29,447.1,443.93,445.98
BTC-USD,2016-05-25,446.06,450.3,446.06,449.6
BTC-USD,2016-05-26,449.67,453.64,447.9,453.38
BTC-USD,2016-05-27,453.52,478.15,453.52,473.46
BTC-USD,2016-05-28,473.03,533.47,472.7,530.04
BTC-USD,2016-05-29,527.48,553.96,512.18,526.23
BTC-USD,2016-05-30,528.47,544.35,522.96,533.86
BTC-USD,2016-05-31,534.19,546.62,520.66,531.39
BTC-USD,2016-06-01,531.11,543.08,525.64,536.92
BTC-USD,2016-06-02,536.52,540.35,533.08,537.97
BTC-USD,2016-06-03,537.68,574.64,536.92,569.19
BTC-USD,2016-06-04,569.71,590.13,564.24,572.73
BTC-USD,2016-06-05,573.31,582.81,569.18,574.98
BTC-USD,2016-06-06,574.6,586.47,574.6,585.54
BTC-USD,2016-06-07,585.45,590.26,567.51,576.6
BTC-USD,2016-06-08,577.17,582.84,573.13,581.65
BTC-USD,2016-06-09,582.2,582.2,570.95,574.63
BTC-USD,2016-06-10,575.84,579.13,573.33,577.47
BTC-USD,2016-06-11,578.67,607.12,578.67,606.73
BTC-USD,2016-06-12,609.68,684.84,607.04,672.78
BTC-USD,2016-06-13,671.65,716.0,664.49,704.38
BTC-USD,2016-06-14,704.5,704.5,662.8,685.56
BTC-USD,2016-06-15,685.68,696.3,672.56,694.47
BTC-USD,2016-06-16,696.52,773.72,696.52,766.31
BTC-USD,2016-06-17,768.49,775.36,716.56,748.91
BTC-USD,2016-06-18,748.76,777.99,733.93,756.23
BTC-USD,2016-06-19,756.69,766.62,745.63,763.78
BTC-USD,2016-06-20,763.93,764.08,732.73,737.23
BTC-USD,2016-06-21,735.88,735.88,639.07,666.65
BTC-USD,2016-06-22,665.91,678.67,587.48,596.12
BTC-USD,2016-06-23,597.44,629.33,558.14,623.98
BTC-USD,2016-06-24,625.58,681.73,625.27,665.3
BTC-USD,2016-06-25,665.28,691.73,646.56,665.12
BTC-USD,2016-06-26,665.93,665.98,616.93,629.37
BTC-USD,2016-06-27,629.35,655.28,620.52,655.28
BTC-USD,2016-06-28,658.1,659.25,637.77,647.0
BTC-USD,2016-06-29,644.12,644.68,628.28,639.89
BTC-USD,2016-06-30,640.59,675.4,636.61,673.34
BTC-USD,2016-07-01,672.52,686.15,669.59,676.3
BTC-USD,2016-07-02,676.73,703.7,676.4,703.7
BTC-USD,2016-07-03,704.97,704.97,649.01,658.66
BTC-USD,2016-07-04,658.8,683.66,650.51,683.66
BTC-USD,2016-07-05,683.21,683.49,665.07,670.63
BTC-USD,2016-07-06,670.42,681.9,670.42,677.33
BTC-USD,2016-07-07,678.09,682.43,611.83,640.56
BTC-USD,2016-07-08,640.69,666.71,636.47,666.52
BTC-USD,2016-07-09,666.38,666.38,633.4,650.96
BTC-USD,2016-07-10,650.6,652.29,641.26,649.36
BTC-USD,2016-07-11,648.48,659.63,644.98,647.66
BTC-USD,2016-07-12,648.28,675.26,646.78,664.55
BTC-USD,2016-07-13,664.8,668.7,654.47,654.47
BTC-USD,2016-07-14,652.92,662.9,652.92,658.08
BTC-USD,2016-07-15,659.17,667.08,659.04,663.26
BTC-USD,2016-07-16,663.78,666.46,659.33,660.77
BTC-USD,2016-07-17,661.99,682.36,661.99,679.46
BTC-USD,2016-07-18,679.81,681.55,668.62,673.11
BTC-USD,2016-07-19,672.74,673.28,667.63,672.86
BTC-USD,2016-07-20,672.81,672.93,663.36,665.68
BTC-USD,2016-07-21,665.23,666.22,660.41,665.01
BTC-USD,2016-07-22,664.92,666.58,646.72,650.62
BTC-USD,2016-07-23,650.73,656.37,648.52,655.56
BTC-USD,2016-07-24,655.41,663.11,652.79,661.28
BTC-USD,2016-07-25,661.26,661.83,653.4,654.1
BTC-USD,2016-07-26,654.23,656.22,645.88,651.78
BTC-USD,2016-07-27,651.63,657.46,648.45,654.35
BTC-USD,2016-07-28,654.49,657.59,654.49,655.03
BTC-USD,2016-07-29,655.11,657.8,654.79,656.99
BTC-USD,2016-07-30,657.01,658.22,654.21,655.05
BTC-USD,2016-07-31,655.1,655.28,624.36,624.68
BTC-USD,2016-08-01,624.6,626.12,605.88,606.27
BTC-USD,2016-08-02,606.4,612.85,531.33,547.47
BTC-USD,2016-08-03,548.66,573.36,541.55,566.35
BTC-USD,2016-08-04,566.33,579.5,565.78,578.29
BTC-USD,2016-08-05,578.28,578.28,569.98,575.04
BTC-USD,2016-08-06,575.03,588.4,569.47,587.78
BTC-USD,2016-08-07,587.77,597.51,586.82,592.69
BTC-USD,2016-08-08,592.74,592.99,588.05,591.05
BTC-USD,2016-08-09,591.04,591.09,584.79,587.8
BTC-USD,2016-08-10,587.65,599.98,586.37,592.1
BTC-USD,2016-08-11,592.12,597.54,589.12,589.12
BTC-USD,2016-08-12,588.8,589.91,583.81,587.56
BTC-USD,2016-08-13,587.36,589.77,584.98,585.59
BTC-USD,2016-08-14,585.59,585.67,564.78,570.47
BTC-USD,2016-08-15,570.49,573.58,563.24,567.24
BTC-USD,2016-08-16,567.24,581.74,566.72,577.44
BTC-USD,2016-08-17,577.76,580.89,571.43,573.22
BTC-USD,2016-08-18,573.71,577.79,573.43,574.32
BTC-USD,2016-08-19,574.34,578.24,574.18,575.63
BTC-USD,2016-08-20,576.08,582.82,575.46,581.7
BTC-USD,2016-08-21,581.94,584.16,580.22,581.31
BTC-USD,2016-08-22,581.31,588.45,580.59,586.75
BTC-USD,2016-08-23,586.77,589.47,581.63,583.41
BTC-USD,2016-08-24,583.41,583.59,579.85,580.18
BTC-USD,2016-08-25,580.18,580.45,575.17,577.76
BTC-USD,2016-08-26,577.75,580.62,576.86,579.65
BTC-USD,2016-08-27,579.45,579.84,568.63,569.95
BTC-USD,2016-08-28,569.83,574.04,569.74,573.91
BTC-USD,2016-08-29,574.07,576.28,573.47,574.11
BTC-USD,2016-08-30,574.11,578.36,574.11,577.5
BTC-USD,2016-08-31,577.59,577.86,573.64,575.47
BTC-USD,2016-09-01,575.55,576.31,571.81,572.3
BTC-USD,2016-09-02,572.41,575.64,570.81,575.54
BTC-USD,2016-09-03,575.55,599.5,574.06,598.21
BTC-USD,2016-09-04,598.59,611.84,596.85,608.63
BTC-USD,2016-09-05,608.99,609.05,602.24,606.59
BTC-USD,2016-09-06,606.51,610.83,605.09,610.44
BTC-USD,2016-09-07,610.57,614.54,608.51,614.54
BTC-USD,2016-09-08,614.64,628.77,613.84,626.32
BTC-USD,2016-09-09,626.35,626.83,620.26,622.86
BTC-USD,2016-09-10,622.93,625.09,622.4,623.51
BTC-USD,2016-09-11,623.42,628.82,600.51,606.72
BTC-USD,2016-09-12,607.01,608.46,605.41,608.24
BTC-USD,2016-09-13,608.03,611.19,606.92,609.24
BTC-USD,2016-09-14,608.84,611.95,608.41,610.68
BTC-USD,2016-09-15,610.59,611.09,607.16,607.16
BTC-USD,2016-09-16,607.25,609.26,606.73,606.97
BTC-USD,2016-09-17,607.22,607.86,605.19,605.98
BTC-USD,2016-09-18,606.28,610.16,605.86,609.87
BTC-USD,2016-09-19,609.87,610.93,608.27,609.23
BTC-USD,2016-09-20,609.25,609.53,607.94,608.31
BTC-USD,2016-09-21,603.59,603.59,595.88,597.15
BTC-USD,2016-09-22,597.28,598.49,596.21,596.3
BTC-USD,2016-09-23,596.2,603.21,595.79,602.84
BTC-USD,2016-09-24,602.96,604.58,602.04,602.62
BTC-USD,2016-09-25,602.75,603.38,599.71,600.83
BTC-USD,2016-09-26,600.81,608.14,600.35,608.04
BTC-USD,2016-09-27,608.02,608.25,604.11,606.17
BTC-USD,2016-09-28,606.24,606.59,604.61,604.73
BTC-USD,2016-09-29,605.02,606.82,604.85,605.69
BTC-USD,2016-09-30,605.72,609.73,604.14,609.73
BTC-USD,2016-10-01,609.93,615.24,609.93,613.98
BTC-USD,2016-10-02,613.95,614.01,609.68,610.89
BTC-USD,2016-10-03,610.97,612.57,610.46,612.13
BTC-USD,2016-10-04,612.05,612.05,609.48,610.2
BTC-USD,2016-10-05,610.22,613.81,609.62,612.51
BTC-USD,2016-10-06,612.47,613.82,611.47,613.02
BTC-USD,2016-10-07,612.61,617.91,611.82,617.12
BTC-USD,2016-10-08,617.34,619.85,617.34,619.11
BTC-USD,2016-10-09,619.17,619.2,616.61,616.75
BTC-USD,2016-10-10,616.82,621.32,616.2,618.99
BTC-USD,2016-10-11,619.24,642.08,618.5,641.07
BTC-USD,2016-10-12,640.87,641.34,635.97,636.19
BTC-USD,2016-10-13,636.03,638.83,635.03,636.79
BTC-USD,2016-10-14,637.01,641.28,637.01,640.38
BTC-USD,2016-10-15,640.31,642.1,637.39,638.65
BTC-USD,2016-10-16,639.08,642.9,638.9,641.63
BTC-USD,2016-10-17,641.82,642.33,638.66,639.19
BTC-USD,2016-10-18,639.41,640.74,636.0,637.96
BTC-USD,2016-10-19,638.13,638.87,628.01,630.52
BTC-USD,2016-10-20,630.66,631.92,628.26,630.86
BTC-USD,2016-10-21,630.83,634.09,630.69,632.83
BTC-USD,2016-10-22,633.14,658.2,632.85,657.29
BTC-USD,2016-10-23,657.62,661.13,653.89,657.07
BTC-USD,2016-10-24,657.16,657.25,652.59,653.76
BTC-USD,2016-10-25,654.0,664.42,653.7,657.59
BTC-USD,2016-10-26,657.68,679.73,657.68,678.3
BTC-USD,2016-10-27,678.21,688.59,678.04,688.31
BTC-USD,2016-10-28,688.0,690.44,684.16,689.65
BTC-USD,2016-10-29,690.29,720.4,690.05,714.48
BTC-USD,2016-10-30,714.12,714.12,696.47,701.86
BTC-USD,2016-10-31,702.64,709.29,691.68,700.97
BTC-USD,2016-11-01,701.34,736.45,701.34,729.79
BTC-USD,2016-11-02,730.07,740.83,722.35,740.83
BTC-USD,2016-11-03,742.35,745.77,678.16,688.7
BTC-USD,2016-11-04,689.12,706.93,685.56,703.23
BTC-USD,2016-11-05,703.53,707.51,697.74,703.42
BTC-USD,2016-11-06,703.81,714.26,699.56,711.52
BTC-USD,2016-11-07,710.74,710.74,699.9,703.13
BTC-USD,2016-11-08,703.09,712.99,702.39,709.85
BTC-USD,2016-11-09,709.83,740.05,708.61,723.27
BTC-USD,2016-11-10,722.84,723.02,711.21,715.53
BTC-USD,2016-11-11,715.55,718.32,714.41,716.41
BTC-USD,2016-11-12,716.75,717.15,704.03,705.05
BTC-USD,2016-11-13,705.2,705.26,687.32,702.03
BTC-USD,2016-11-14,702.0,706.28,699.81,705.02
BTC-USD,2016-11-15,705.79,715.72,705.26,711.62
BTC-USD,2016-11-16,711.17,747.61,709.04,744.2
BTC-USD,2016-11-17,744.88,755.65,739.51,740.98
BTC-USD,2016-11-18,740.71,752.88,736.89,751.59
BTC-USD,2016-11-19,751.83,756.24,744.47,751.62
BTC-USD,2016-11-20,751.88,755.48,717.94,731.03
BTC-USD,2016-11-21,731.27,741.72,730.51,739.25
BTC-USD,2016-11-22,739.64,753.87,736.53,751.35
BTC-USD,2016-11-23,751.74,752.25,738.92,744.59
BTC-USD,2016-11-24,744.62,746.83,733.49,740.29
BTC-USD,2016-11-25,740.44,741.65,734.59,741.65
BTC-USD,2016-11-26,741.51,742.21,729.62,735.38
BTC-USD,2016-11-27,735.44,739.02,731.09,732.03
BTC-USD,2016-11-28,732.48,738.01,732.48,735.81
BTC-USD,2016-11-29,736.33,737.47,734.56,735.6
BTC-USD,2016-11-30,736.28,747.93,736.27,745.69
BTC-USD,2016-12-01,746.05,758.28,746.05,756.77
BTC-USD,2016-12-02,757.54,781.3,757.54,777.94
BTC-USD,2016-12-03,778.25,778.25,764.86,771.16
BTC-USD,2016-12-04,771.64,773.87,768.16,773.87
BTC-USD,2016-12-05,773.39,773.47,751.71,758.7
BTC-USD,2016-12-06,758.72,765.62,758.72,764.22
BTC-USD,2016-12-07,764.21,771.54,759.75,768.13
BTC-USD,2016-12-08,768.08,774.7,765.95,770.81
BTC-USD,2016-12-09,769.94,774.53,769.65,772.79
BTC-USD,2016-12-10,773.02,777.09,772.91,774.65
BTC-USD,2016-12-11,774.75,774.8,765.41,769.73
BTC-USD,2016-12-12,770.04,781.92,770.04,780.09
BTC-USD,2016-12-13,780.65,788.46,777.96,780.56
BTC-USD,2016-12-14,780.01,782.03,776.84,781.48
BTC-USD,2016-12-15,780.07,781.43,777.8,778.09
BTC-USD,2016-12-16,778.96,785.03,778.96,784.91
BTC-USD,2016-12-17,785.17,792.51,784.86,790.83
BTC-USD,2016-12-18,791.01,794.74,788.03,790.53
BTC-USD,2016-12-19,790.69,793.61,790.32,792.71
BTC-USD,2016-12-20,792.25,801.34,791.5,800.88
BTC-USD,2016-12-21,800.64,834.28,799.41,834.28
BTC-USD,2016-12-22,834.18,875.78,834.15,864.54
BTC-USD,2016-12-23,864.89,925.12,864.68,921.98
BTC-USD,2016-12-24,922.18,923.48,886.34,898.82
BTC-USD,2016-12-25,899.65,899.65,862.42,896.18
BTC-USD,2016-12-26,896.91,913.18,896.9,907.61
BTC-USD,2016-12-27,908.35,940.05,904.26,933.2
BTC-USD,2016-12-28,934.83,975.92,934.83,975.92
BTC-USD,2016-12-29,975.12,979.4,954.5,973.5
BTC-USD,2016-12-30,972.53,972.53,934.83,961.24
BTC-USD,2016-12-31,960.63,963.74,947.24,963.74
BTC-USD,2017-01-01,963.66,1003.08,958.7,998.33
BTC-USD,2017-01-02,998.62,1031.39,996.7,1021.75
BTC-USD,2017-01-03,1021.6,1044.08,1021.6,1043.84
BTC-USD,2017-01-04,1044.4,1159.42,1044.4,1154.73
BTC-USD,2017-01-05,1156.73,1191.1,910.42,1013.38
BTC-USD,2017-01-06,1014.24,1046.81,883.94,902.2
BTC-USD,2017-01-07,903.49,908.59,823.56,908.59
BTC-USD,2017-01-08,908.17,942.72,887.25,911.2
BTC-USD,2017-01-09,913.24,913.69,879.81,902.83
BTC-USD,2017-01-10,902.44,914.87,901.06,907.68
BTC-USD,2017-01-11,908.11,919.45,762.77,777.76
BTC-USD,2017-01-12,775.18,826.25,755.76,804.83
BTC-USD,2017-01-13,803.74,829.0,780.0,823.98
BTC-USD,2017-01-14,825.14,835.09,812.46,818.41
BTC-USD,2017-01-15,818.14,823.31,812.87,821.8
BTC-USD,2017-01-16,821.78,834.53,820.27,831.53
BTC-USD,2017-01-17,830.95,910.56,830.8,907.94
BTC-USD,2017-01-18,909.37,917.5,858.3,886.62
BTC-USD,2017-01-19,888.34,904.61,884.34,899.07
BTC-USD,2017-01-20,898.17,899.4,887.01,895.03
BTC-USD,2017-01-21,895.55,927.37,895.53,921.79
BTC-USD,2017-01-22,922.21,937.53,897.56,924.67
BTC-USD,2017-01-23,925.5,928.27,916.74,921.01
BTC-USD,2017-01-24,910.68,924.15,892.29,892.69
BTC-USD,2017-01-25,891.92,903.25,891.69,901.54
BTC-USD,2017-01-26,902.4,919.33,902.22,917.59
BTC-USD,2017-01-27,918.36,923.22,915.85,919.75
BTC-USD,2017-01-28,919.81,923.91,919.81,921.59
BTC-USD,2017-01-29,922.07,923.42,919.15,919.5
BTC-USD,2017-01-30,920.15,923.05,919.47,920.38
BTC-USD,2017-01-31,920.96,972.02,920.96,970.4
BTC-USD,2017-02-01,970.94,989.11,970.74,989.02
BTC-USD,2017-02-02,990.0,1013.52,983.22,1011.8
BTC-USD,2017-02-03,1011.46,1033.87,1008.79,1029.91
BTC-USD,2017-02-04,1031.33,1045.9,1015.16,1042.9
BTC-USD,2017-02-05,1043.52,1043.63,1022.37,1027.34
BTC-USD,2017-02-06,1028.4,1044.64,1028.16,1038.15
BTC-USD,2017-02-07,1040.14,1061.93,1040.14,1061.35
BTC-USD,2017-02-08,1062.32,1078.97,1037.49,1063.07
BTC-USD,2017-02-09,1064.7,1088.99,953.34,994.38
BTC-USD,2017-02-10,995.63,998.91,946.69,988.67
BTC-USD,2017-02-11,988.9,1009.29,982.83,1004.45
BTC-USD,2017-02-12,1003.52,1004.76,996.92,999.18
BTC-USD,2017-02-13,998.89,1002.1,976.0,990.64
BTC-USD,2017-02-14,991.73,1011.51,986.47,1004.55
BTC-USD,2017-02-15,1006.21,1008.84,1001.58,1007.48
BTC-USD,2017-02-16,1007.65,1033.37,1007.65,1027.44
BTC-USD,2017-02-17,1026.12,1053.17,1025.64,1046.21
BTC-USD,2017-02-18,1049.21,1061.1,1046.96,1054.42
BTC-USD,2017-02-19,1054.76,1056.81,1043.46,1047.87
BTC-USD,2017-02-20,1048.69,1080.49,1041.69,1079.98
BTC-USD,2017-02-21,1079.28,1117.25,1076.93,1115.3
BTC-USD,2017-02-22,1114.8,1125.39,1100.55,1117.44
BTC-USD,2017-02-23,1117.27,1176.62,1116.96,1166.72
BTC-USD,2017-02-24,1172.71,1200.39,1131.96,1173.68
BTC-USD,2017-02-25,1170.41,1174.85,1124.59,1143.84
BTC-USD,2017-02-26,1144.27,1167.47,1130.2,1165.2
BTC-USD,2017-02-27,1163.78,1181.98,1163.38,1179.97
BTC-USD,2017-02-28,1180.72,1193.25,1171.82,1179.97
BTC-USD,2017-03-01,1180.04,1222.5,1179.69,1222.5
BTC-USD,2017-03-02,1224.68,1262.13,1215.62,1251.01
BTC-USD,2017-03-03,1250.71,1280.31,1250.71,1274.99
BTC-USD,2017-03-04,1277.43,1279.4,1230.51,1255.15
BTC-USD,2017-03-05,1254.29,1267.29,1238.06,1267.12
BTC-USD,2017-03-06,1267.47,1276.0,1264.6,1272.83
BTC-USD,2017-03-07,1273.21,1275.55,1204.8,1223.54
BTC-USD,2017-03-08,1223.23,1232.16,1148.08,1150.0
BTC-USD,2017-03-09,1150.35,1197.46,1141.23,1188.49
BTC-USD,2017-03-10,1189.36,1270.47,1077.25,1116.72
BTC-USD,2017-03-11,1116.32,1193.83,1116.32,1175.83
BTC-USD,2017-03-12,1176.62,1226.98,1175.36,1221.38
BTC-USD,2017-03-13,1221.78,1237.37,1217.03,1231.92
BTC-USD,2017-03-14,1232.16,1244.81,1220.72,1240.0
BTC-USD,2017-03-15,1240.16,1251.61,1239.75,1249.61
BTC-USD,2017-03-16,1251.33,1257.98,1152.44,1187.81
BTC-USD,2017-03-17,1180.16,1180.16,1099.57,1100.23
BTC-USD,2017-03-18,1099.69,1114.07,957.66,973.82
BTC-USD,2017-03-19,976.73,1069.91,976.73,1036.74
BTC-USD,2017-03-20,1037.24,1063.03,1036.68,1054.23
BTC-USD,2017-03-21,1055.36,1122.43,1055.36,1120.54
BTC-USD,2017-03-22,1120.65,1120.65,1014.21,1049.14
BTC-USD,2017-03-23,1050.05,1058.01,1028.93,1038.59
BTC-USD,2017-03-24,1038.45,1040.47,934.36,937.52
BTC-USD,2017-03-25,936.54,975.76,903.71,972.78
BTC-USD,2017-03-26,974.02,1007.96,954.19,966.72
BTC-USD,2017-03-27,972.05,1046.4,971.98,1045.77
BTC-USD,2017-03-28,1044.58,1064.65,1027.73,1047.15
